477980.5927974935, 3638150.8591177063, 0.2
477980.37454325496, 3638150.8632998257, 0.2
477980.1515419069, 3638150.836082509, 0.2
477979.9332629401, 3638150.829178798, 0.2
477979.71029456065, 3638150.8167426074, 0.2
477979.4935746131, 3638150.8098354307, 0.2
477979.2690059983, 3638150.778926331, 0.2
477979.05070230074, 3638150.7609368046, 0.2
477978.8261666554, 3638150.7448088326, 0.2
477978.60320239404, 3638150.7342203064, 0.2
477978.37243891734, 3638150.7218015343, 0.2
477978.1572738626, 3638150.7130432697, 0.2
477977.92965727433, 3638150.7135510296, 0.2
477977.70981929, 3638150.706650846, 0.2
477977.4790475678, 3638150.6905368166, 0.2
477977.2608180619, 3638150.705804841, 0.2
477977.0362988995, 3638150.6970674675, 0.2
477976.813371727, 3638150.7031077384, 0.2
477976.595105125, 3638150.701747021, 0.2
477976.365941882, 3638150.707801214, 0.2
477976.14769176557, 3638150.7138310643, 0.2
477975.9185202814, 3638150.7161899884, 0.2
477975.6987317581, 3638150.7314615254, 0.2
477975.47270304256, 3638150.744899341, 0.2
477975.2529145205, 3638150.760170888, 0.2
477975.03312599915, 3638150.7754424387, 0.2
477974.8039668832, 3638150.7833443074, 0.2
477974.5888801498, 3638150.8096912717, 0.2
477974.36909575283, 3638150.826810478, 0.2
477974.14619744354, 3638150.8457842846, 0.2
477973.91704657464, 3638150.8573814533, 0.2
477973.6863531785, 3638150.876372663, 0.2
477973.4634796066, 3638150.9064323236, 0.2
477973.2358712673, 3638150.910635471, 0.2
477973.01285752916, 3638150.8778753956, 0.2
477972.79438479553, 3638150.784132786, 0.2
477972.63033338636, 3638150.6256010416, 0.2
477972.5160880834, 3638150.4300051914, 0.2
477972.4579591752, 3638150.2305888296, 0.2
477972.43866553804, 3638149.9682657574, 0.2
477972.49732691556, 3638149.7076163907, 0.2
477972.50765462103, 3638149.445227224, 0.2
477972.5102903023, 3638149.229046439, 0.2
477972.5113504749, 3638149.0054785726, 0.2
477972.50930910243, 3638148.789308224, 0.2
477972.49632986507, 3638148.5620763884, 0.2
477972.4740130119, 3638148.3422559844, 0.2
477972.46416830266, 3638148.12240775, 0.2
477972.45740864775, 3638147.8877714407, 0.2
477972.4538000105, 3638147.667909292, 0.0031556138798181097
